Customer_id,Join_date,Gender,Age,predicted_LTV,no_history,LTV_segment
CUST01470,12/19/2023,Female,37,3462.9502,0,Top
CUST01471,8/28/2023,Female,28,325.60336,0,Low
CUST01472,10/21/2022,Female,43,4295.697,0,Top
CUST01473,7/16/2022,Other,61,3712.4026,0,Top
CUST01474,3/24/2023,Other,50,2255.4404,0,Top
CUST01475,11/12/2022,Other,63,334.71164,0,Low
CUST01476,6/3/2022,Other,67,1961.8833,0,High
CUST01477,11/30/2022,Female,37,1300.5043,0,High
CUST01478,1/20/2024,Other,62,3467.9148,0,Top
CUST01479,10/29/2022,Other,25,3384.2937,0,Top
CUST01480,12/15/2023,Other,58,1989.2145,0,High
CUST01481,10/14/2022,Male,36,1005.0027,0,High
CUST01482,9/27/2023,Female,41,1369.0973,0,High
CUST01483,8/28/2023,Other,57,2042.245,0,Top
CUST01484,11/13/2023,Male,32,1300.6482,0,High
CUST01485,3/22/2023,Female,32,4309.9863,0,Top
CUST01486,4/28/2023,Other,26,185.82797,0,Low
CUST01487,6/27/2022,Female,48,509.32803,0,Mid
CUST01488,12/13/2022,Female,27,2095.2188,0,Top
CUST01489,1/26/2024,Male,47,2443.7593,0,Top
CUST01490,3/12/2023,Other,65,1134.7437,0,High
CUST01491,7/6/2023,Female,56,821.3925,0,Mid
CUST01492,8/28/2022,Male,41,4217.05,0,Top
CUST01493,1/15/2023,Female,44,2085.8462,0,Top
CUST01494,3/22/2023,Female,62,786.0653,0,Mid
CUST01495,3/19/2023,Male,53,2949.5842,0,Top
CUST01496,12/16/2022,Female,48,3694.565,0,Top
CUST01497,5/5/2023,Male,66,5034.6543,0,Top
CUST01498,3/31/2024,Other,52,5998.18,0,Top
CUST01499,4/30/2023,Female,69,844.2179,0,Mid
CUST01500,3/29/2024,Other,60,5463.886,0,Top
